date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,icon
2020-04-03,6.8,4.3,6.2,2.7,-0.6,1.1,4.9,90.92,21.4,100.0,0.0,0.0,78.9,54.4,128.0,1002.7,82.8,5.2,rain
2020-04-02,7.9,3.8,5.4,4.3,-1.2,0.8,1.4,75.71,2.68,58.33,0.0,0.0,53.6,35.0,308.9,1000.7,74.3,14.7,rain
2020-04-01,6.2,-0.7,2.9,2.8,-5.8,-1.1,-1.8,71.69,0.0,0.0,0.0,0.0,37.1,29.1,126.2,1010.0,53.7,16.0,partly-cloudy-day
2020-03-31,4.4,1.1,2.3,0.3,-4.0,-2.3,-1.4,77.12,0.36,16.67,0.0,0.0,40.7,27.0,58.0,1017.4,48.9,15.5,rain
2020-03-30,5.6,2.9,4.2,1.9,-2.8,-0.6,2.9,91.72,3.07,45.83,0.0,0.0,50.0,36.6,51.2,1015.3,83.0,8.1,rain
2020-03-29,6.2,3.9,5.1,3.6,-1.5,1.0,4.0,92.28,14.05,100.0,0.0,0.0,47.7,34.5,88.7,1019.8,92.5,6.2,rain
2020-03-28,8.8,3.2,6.9,8.4,1.8,5.1,-2.7,52.68,1.45,16.67,0.0,0.0,33.5,20.2,170.9,1021.1,48.2,15.9,rain
2020-03-27,16.2,5.0,11.2,16.2,1.8,9.9,-3.0,42.94,0.29,4.17,0.0,0.0,51.3,33.1,294.9,1008.9,41.6,16.0,rain
2020-03-26,7.4,0.0,4.3,4.9,-5.7,0.5,-2.1,64.14,0.0,0.0,0.0,1.0,38.9,23.5,121.6,1014.5,38.4,16.0,partly-cloudy-day
2020-03-25,5.7,2.9,4.3,1.9,-1.6,0.2,-0.5,70.76,0.1,12.5,2.5,3.0,40.6,27.2,81.9,1021.4,73.1,16.0,snow
2020-03-24,8.8,1.2,4.8,6.9,-4.8,0.8,0.2,73.9,17.59,33.33,1.8,4.79,57.3,45.6,267.3,1017.2,76.6,13.7,snow
2020-03-23,5.0,-2.2,1.2,1.3,-5.6,-3.3,-3.6,71.47,26.48,33.33,2.99,2.99,50.2,38.1,141.7,1032.1,83.3,11.6,snow
2020-03-22,0.6,-3.3,-1.1,-4.5,-9.1,-6.4,-12.6,41.95,0.0,0.0,0.0,0.0,37.3,27.3,160.5,1038.4,25.6,16.0,partly-cloudy-day
2020-03-21,15.7,1.7,6.7,15.7,-3.1,3.5,-4.9,44.33,0.0,0.0,0.0,0.0,56.1,34.8,276.7,1022.6,39.1,16.0,wind
2020-03-20,19.4,3.9,10.9,19.4,0.8,9.5,8.2,84.38,0.57,20.83,0.0,0.0,57.3,38.6,237.7,1012.3,80.8,14.9,rain
2020-03-19,5.7,3.9,4.8,2.4,-0.1,0.8,2.7,86.99,14.34,58.33,0.0,0.0,57.6,33.0,121.8,1027.7,91.5,8.2,rain
2020-03-18,9.5,2.6,6.1,8.9,-1.3,3.1,-4.3,48.82,0.0,0.0,0.0,0.33,42.5,23.3,233.4,1029.1,26.7,16.0,partly-cloudy-day
2020-03-17,6.7,-0.7,3.3,6.7,-6.8,-0.1,0.4,81.69,0.91,29.17,0.38,1.0,37.1,25.3,172.8,1023.5,68.9,13.2,snow
2020-03-16,7.0,-3.9,-0.4,3.8,-9.8,-5.5,-10.8,46.49,0.0,0.0,0.63,0.63,35.3,25.4,177.8,1036.6,24.3,16.0,snow
2020-03-15,6.1,1.1,3.8,5.0,-4.1,0.2,-9.9,37.44,0.0,0.0,0.0,0.0,42.5,27.3,238.8,1029.8,38.0,16.0,partly-cloudy-day
2020-03-14,11.7,3.8,7.2,11.7,-1.6,3.7,-5.4,40.78,0.0,0.0,0.0,0.0,53.7,36.9,269.4,1020.7,37.7,16.0,wind
2020-03-13,15.7,4.4,8.6,15.7,-0.3,6.3,4.6,78.53,6.3,54.17,0.0,0.0,59.3,38.1,182.2,1013.5,63.8,14.3,rain
2020-03-12,6.3,1.1,4.3,3.1,-2.3,1.1,-1.6,66.62,0.0,0.0,0.0,0.0,49.099999999999994,23.7,151.5,1022.9,57.5,16.0,partly-cloudy-day
2020-03-11,14.4,5.0,8.6,14.4,2.4,7.0,1.0,60.13,0.0,0.0,0.0,0.0,38.9,23.5,226.5,1017.2,57.4,16.0,partly-cloudy-day
2020-03-10,18.9,4.6,11.3,18.9,1.7,10.3,3.2,61.16,0.0,0.0,0.0,0.0,60.6,38.8,174.1,1015.7,54.0,13.8,wind
2020-03-09,22.2,6.0,13.8,22.2,2.6,12.6,-5.7,28.09,0.0,0.0,0.0,0.0,44.5,31.4,230.1,1022.9,35.3,16.0,wind
2020-03-08,11.7,-0.8,5.3,11.7,-4.9,2.5,-12.2,27.86,0.0,0.0,0.0,1.22,37.6,23.9,262.7,1026.0,35.4,16.0,partly-cloudy-day
2020-03-07,6.7,-1.6,2.1,3.0,-8.9,-4.0,-15.0,30.7,0.01,8.33,1.5,4.0,71.2,58.2,300.3,1018.3,50.6,15.0,snow
2020-03-06,6.3,-0.1,3.4,2.5,-5.1,-0.2,-1.1,72.9,0.01,4.17,2.5,2.5,62.7,49.0,75.4,1015.2,52.8,15.7,snow
2020-03-05,10.7,3.3,6.3,10.7,-1.3,3.4,-6.1,42.74,0.0,0.0,0.0,0.0,44.6,29.0,264.3,1015.7,22.2,16.0,partly-cloudy-day
2020-03-04,10.0,5.0,7.9,10.0,1.3,4.0,-2.6,49.62,0.8,8.33,0.0,0.0,75.3,44.4,268.5,1000.9,45.5,16.0,rain
2020-03-03,14.0,8.3,10.4,14.0,5.3,9.0,4.8,69.18,0.9,16.67,0.0,0.0,46.3,27.5,193.8,1004.0,64.3,15.7,rain
2020-03-02,11.2,-4.4,3.9,11.2,-7.3,1.2,-3.8,57.83,0.0,0.0,0.0,0.0,51.5,35.0,154.6,1015.8,68.0,15.9,wind
2020-03-01,0.0,-7.2,-3.4,-5.1,-15.2,-9.4,-14.0,44.67,0.0,0.0,0.0,0.0,40.7,29.0,291.5,1017.4,18.6,16.0,clear-day
2020-02-29,1.2,-5.6,-1.7,-3.3,-12.7,-7.2,-13.3,41.29,0.0,0.0,0.0,0.0,51.8,29.2,269.3,1009.2,39.1,16.0,partly-cloudy-day
2020-02-28,2.9,-1.2,0.9,-2.5,-7.1,-4.7,-13.2,34.37,0.0,0.0,0.0,0.0,54.0,33.2,256.9,1006.7,47.5,16.0,wind
2020-02-27,12.7,1.1,6.4,12.7,-5.7,1.7,-1.1,62.13,20.14,45.83,0.0,0.0,73.6,52.5,184.0,997.4,79.8,10.5,rain
2020-02-26,8.8,6.7,7.4,7.0,3.0,5.0,4.0,79.0,6.49,29.17,0.0,0.0,35.3,22.1,116.2,1014.4,82.4,8.2,rain
2020-02-25,10.6,6.7,8.2,10.6,4.8,7.1,3.7,73.55,3.8,12.5,0.0,0.0,38.65,12.9,134.1,1012.8,75.3,15.3,rain
2020-02-24,17.8,2.0,9.3,17.8,-0.1,8.0,-3.9,41.67,0.0,0.0,0.0,0.0,42.0,27.4,208.7,1016.0,38.3,16.0,partly-cloudy-day
2020-02-23,13.8,1.5,6.9,13.8,-2.7,4.8,-7.3,36.99,0.0,0.0,0.0,0.0,35.3,23.8,237.1,1019.5,18.3,16.0,clear-day
2020-02-22,8.8,-1.8,3.6,5.7,-8.0,-0.6,-12.1,31.12,0.0,0.0,0.0,1.0,37.1,23.6,255.0,1021.0,19.0,16.0,clear-day
2020-02-21,0.6,-8.4,-3.6,-3.6,-15.0,-8.9,-17.3,34.56,0.0,0.0,0.34,1.0,38.9,27.1,260.0,1029.7,12.9,16.0,snow
2020-02-20,2.1,-4.5,-0.9,-2.3,-9.5,-6.0,-14.6,34.86,0.0,0.0,0.0,1.24,50.0,25.5,269.0,1028.8,35.7,16.0,partly-cloudy-day
2020-02-19,7.8,1.0,5.2,3.3,-4.0,1.1,-6.6,45.47,0.0,0.0,0.58,1.71,65.0,42.3,279.1,1018.9,42.1,16.0,snow
2020-02-18,5.6,-0.2,3.4,4.0,-4.1,-0.2,-2.9,64.26,11.39,41.67,0.42,2.27,37.1,27.1,162.4,1025.5,60.0,11.7,snow
2020-02-17,8.8,0.5,4.8,6.3,-2.9,1.8,-7.3,43.05,0.0,0.0,0.81,2.6,37.1,22.2,269.0,1023.4,36.0,16.0,snow
2020-02-16,7.7,-1.7,3.4,6.5,-8.8,-0.6,-6.9,47.63,0.0,0.0,0.95,2.74,50.1,31.2,237.0,1020.4,74.2,16.0,snow
2020-02-15,-0.7,-11.3,-6.1,-5.6,-18.6,-11.7,-17.9,39.46,0.0,0.0,0.94,2.43,46.4,25.8,260.5,1033.7,31.4,16.0,snow
2020-02-14,4.2,-9.4,-2.3,0.9,-17.4,-8.5,-12.9,46.24,0.0,0.0,1.23,2.48,49.7,33.1,318.5,1022.4,27.9,16.0,snow
2020-02-13,4.9,1.7,3.6,4.3,-1.9,1.2,0.5,80.68,12.4,54.17,1.05,2.81,47.4,40.0,195.8,1006.7,74.7,10.6,snow
2020-02-12,7.2,3.3,5.1,4.0,-1.4,1.4,-5.0,49.37,0.0,0.0,1.75,1.75,44.6,23.8,259.0,1017.2,51.7,16.0,snow
2020-02-11,7.1,4.3,5.5,6.3,1.2,3.4,2.8,83.19,4.61,50.0,0.0,0.33,35.1,18.2,164.1,1013.6,76.6,5.8,rain
2020-02-10,8.3,3.3,6.7,5.9,-1.1,3.1,2.2,73.38,4.32,45.83,0.68,1.0,59.4,35.0,215.2,1020.9,63.3,15.6,snow
2020-02-09,3.3,-6.7,-1.8,-0.9,-11.0,-5.5,-9.2,57.08,0.0,0.0,0.0,1.13,44.6,23.9,201.7,1033.5,52.1,15.9,partly-cloudy-day
2020-02-08,2.8,-3.4,-1.1,-1.8,-10.5,-7.4,-12.1,43.44,0.0,0.0,0.69,1.38,55.5,36.8,285.4,1017.2,38.2,16.0,snow
2020-02-07,12.7,-0.7,3.7,12.7,-7.9,-0.3,-0.1,77.08,6.72,54.17,0.93,1.47,88.1,65.9,211.9,987.8,86.1,8.3,snow
2020-02-06,5.0,0.6,3.3,1.3,-3.1,-0.7,-0.2,78.86,11.4,75.0,0.81,2.16,38.9,31.1,73.2,1007.0,83.3,6.3,snow
2020-02-05,6.1,1.1,4.3,6.1,-2.6,2.0,-4.6,54.5,1.43,25.0,1.35,1.35,27.7,20.2,208.0,1015.2,73.4,16.0,snow
2020-02-04,8.3,2.1,5.4,7.3,-0.6,4.2,-0.1,67.89,0.0,0.0,0.0,0.0,33.25,14.5,137.5,1009.7,65.5,16.0,partly-cloudy-day
2020-02-03,9.3,1.5,5.5,6.6,-1.7,2.5,-3.2,54.01,0.0,0.0,0.0,0.0,38.8,24.1,268.1,1007.1,45.6,16.0,partly-cloudy-day
2020-02-02,5.6,2.7,4.1,4.6,-0.2,1.5,-3.9,57.14,0.0,0.0,0.0,0.0,35.699999999999996,18.1,304.7,999.7,84.1,15.4,partly-cloudy-day
2020-02-01,4.4,1.6,3.3,3.8,-0.6,1.6,-0.1,78.19,0.5,8.33,0.0,0.0,32.6,11.0,206.2,1013.1,90.5,14.4,rain
2020-01-31,7.8,-1.8,2.7,4.9,-6.8,-0.9,-6.6,51.56,0.0,0.0,0.0,0.0,29.5,22.1,224.0,1025.8,55.4,16.0,partly-cloudy-day
2020-01-30,0.6,-5.7,-1.9,0.6,-10.9,-6.0,-12.5,44.65,0.0,0.0,0.0,0.0,32.4,20.1,220.5,1026.2,33.2,16.0,partly-cloudy-day
2020-01-29,6.1,-1.2,2.1,3.4,-5.8,-2.2,-11.0,38.71,0.0,0.0,0.0,0.0,35.3,25.7,327.9,1016.2,43.4,16.0,partly-cloudy-day
2020-01-28,5.6,2.2,4.2,2.0,-3.2,0.1,-5.1,51.01,0.0,0.0,0.0,0.0,38.7,27.3,318.2,1006.8,67.5,16.0,partly-cloudy-day
2020-01-27,8.3,3.8,5.8,4.8,-0.7,2.2,-2.6,55.22,0.0,0.0,0.0,0.0,42.0,26.0,258.1,1002.4,71.8,16.0,partly-cloudy-day
2020-01-26,10.0,4.9,7.7,7.9,0.9,4.6,0.9,63.43,0.0,0.0,0.0,1.21,48.0,35.1,251.1,1004.8,56.2,15.5,wind
2020-01-25,9.4,4.2,6.5,7.0,0.8,2.8,2.9,77.91,17.63,25.0,1.08,3.63,59.4,33.3,83.6,1020.4,98.8,12.6,snow
2020-01-24,8.8,1.5,4.6,6.5,-1.2,2.3,-3.2,58.46,0.0,0.0,0.28,5.02,31.7,20.3,183.8,1029.0,66.3,15.6,snow
2020-01-23,9.3,-3.0,3.1,7.6,-7.2,0.1,-9.3,42.91,0.0,0.0,0.22,5.83,31.7,21.7,225.2,1027.7,56.0,16.0,snow
2020-01-22,3.8,-6.4,-1.2,1.2,-9.4,-3.7,-10.9,48.03,0.0,0.0,0.0,6.46,33.5,12.7,272.3,1029.8,26.5,16.0,partly-cloudy-day
2020-01-21,-2.2,-8.0,-5.1,-3.6,-14.0,-9.7,-17.2,38.35,0.0,0.0,0.12,7.11,35.3,25.2,286.8,1029.1,24.6,16.0,snow
2020-01-20,-1.1,-7.2,-4.5,-6.1,-15.7,-11.3,-16.7,39.36,0.0,0.0,0.0,7.76,48.1,34.8,311.6,1020.7,33.5,16.0,wind
2020-01-19,6.7,-3.9,1.2,2.5,-9.1,-3.3,-5.8,61.99,1.29,12.5,3.34,8.95,50.9,38.3,273.7,1005.2,65.7,12.8,snow
2020-01-18,-0.1,-10.1,-6.6,-4.5,-18.3,-12.1,-16.7,46.25,6.27,20.83,7.07,5.61,35.3,22.1,226.0,1028.7,62.2,12.7,snow
2020-01-17,-1.2,-8.9,-6.0,-7.6,-19.2,-14.5,-20.0,33.18,0.0,0.0,3.13,3.13,62.6,47.7,317.9,1030.6,17.4,16.0,snow
2020-01-16,8.3,0.0,4.4,4.5,-6.9,0.4,-3.0,60.12,2.64,33.33,0.54,1.44,71.7,44.0,246.8,1010.8,60.1,14.6,snow
2020-01-15,10.0,4.8,7.3,7.4,1.8,5.0,-0.4,60.38,0.0,0.0,0.9,0.9,33.5,23.6,241.2,1018.8,52.1,15.0,snow
2020-01-14,5.6,2.8,4.3,4.0,-0.1,2.1,0.5,76.52,0.02,8.33,0.0,0.0,34.4,12.7,198.5,1025.7,74.0,15.0,rain
2020-01-13,6.1,2.2,3.8,4.5,-2.3,0.5,-0.9,71.92,0.3,8.33,0.0,0.0,35.3,27.0,123.7,1030.7,90.6,13.7,rain
2020-01-12,22.8,5.6,16.8,22.8,1.6,16.4,7.8,57.7,0.56,20.83,0.0,0.0,67.5,49.4,258.8,1014.7,63.5,15.5,rain
2020-01-11,20.6,9.3,15.2,20.6,7.4,14.7,9.0,67.11,0.02,4.17,0.0,0.66,73.8,54.5,208.5,1021.4,51.7,16.0,rain
2020-01-10,11.7,-1.8,5.8,11.7,-6.5,2.8,-1.6,59.74,0.0,0.0,0.0,2.34,57.1,36.6,218.8,1032.7,72.4,16.0,wind
2020-01-09,0.6,-5.1,-2.2,-3.7,-13.8,-8.0,-16.2,33.75,0.0,0.0,1.6,3.05,57.4,38.2,272.9,1035.2,24.1,16.0,snow
2020-01-08,6.7,-0.7,2.9,3.1,-7.5,-1.5,-5.5,56.54,0.59,8.33,0.39,2.36,64.8,40.0,243.6,1011.0,55.1,15.1,snow
2020-01-07,5.6,1.0,3.3,4.6,-3.6,-0.2,-6.2,50.3,0.0,0.0,1.91,3.63,35.3,23.8,194.2,1015.4,55.0,16.0,snow
2020-01-06,4.2,-2.3,0.7,0.7,-5.1,-2.2,-6.4,59.01,0.0,0.0,0.48,2.68,48.1,27.0,180.5,1013.2,42.0,15.7,snow
2020-01-05,4.3,0.5,2.9,0.7,-4.0,-2.2,-4.5,59.79,2.91,29.17,0.38,2.43,65.2,41.8,308.7,1004.1,58.4,14.7,snow
2020-01-04,8.8,4.9,7.3,8.3,1.2,5.9,3.8,78.51,3.19,37.5,1.31,3.45,27.7,18.2,192.6,1004.0,80.1,8.2,snow
2020-01-03,10.6,6.7,8.8,10.6,3.4,7.0,0.6,56.48,0.0,0.0,0.28,3.14,35.1,23.7,239.3,1008.2,78.8,16.0,snow
2020-01-02,8.8,1.1,4.9,5.5,-3.4,1.0,-4.7,50.65,0.0,0.0,0.0,3.62,42.5,28.7,231.5,1010.7,57.9,16.0,partly-cloudy-day
2020-01-01,5.6,2.2,3.9,2.0,-2.8,-0.8,-4.3,55.89,0.0,0.0,2.06,3.9,56.1,33.2,267.6,1003.0,38.9,16.0,snow
2019-12-31,6.6,3.3,4.6,3.0,-1.4,0.6,2.1,83.4,7.42,45.83,0.0,0.0,50.0,38.3,217.3,1003.2,84.8,10.1,rain
2019-12-30,4.3,2.8,3.5,3.8,-3.5,-1.5,0.7,81.98,30.24,100.0,0.0,0.0,63.5,47.5,66.6,1016.5,79.8,6.1,rain
2019-12-29,6.7,2.0,3.8,6.7,-2.4,0.9,-3.7,58.66,1.31,16.67,0.0,0.0,31.7,21.8,229.8,1021.9,49.5,15.9,rain
2019-12-28,10.6,3.6,7.9,10.6,0.0,5.1,-0.6,55.91,0.0,0.0,0.0,0.0,37.1,22.1,282.1,1019.4,24.9,15.9,partly-cloudy-day
2019-12-27,11.1,2.1,6.8,11.1,-1.3,4.9,1.7,70.39,0.29,4.17,0.0,0.0,50.0,31.3,199.9,1022.4,59.9,16.0,rain
2019-12-26,5.0,1.0,2.4,2.1,-2.3,-0.3,-2.9,67.96,0.0,0.0,0.0,1.0,37.1,27.1,117.9,1028.3,58.8,15.9,partly-cloudy-day
2019-12-25,5.7,-0.2,2.2,5.0,-3.8,0.0,-5.3,58.28,0.0,0.0,0.0,3.0,38.0,14.4,266.0,1023.0,53.0,16.0,partly-cloudy-day
2019-12-24,9.8,2.6,5.9,7.9,-1.1,2.9,-6.0,42.72,0.0,0.0,0.0,3.0,38.9,22.2,321.5,1017.8,29.4,16.0,partly-cloudy-day
2019-12-23,13.3,2.0,7.6,13.3,-2.1,5.8,-1.0,55.57,0.0,0.0,0.0,3.0,50.0,29.2,227.9,1014.5,30.2,15.9,partly-cloudy-day
2019-12-22,6.7,-0.8,2.9,3.9,-5.3,-0.8,-4.1,60.89,0.0,0.0,0.0,3.0,49.1,22.0,223.3,1023.8,44.5,16.0,partly-cloudy-day
2019-12-21,1.1,-6.1,-1.8,1.1,-11.4,-4.9,-8.2,61.71,0.0,0.0,0.0,3.0,48.199999999999996,14.4,243.9,1035.1,53.7,16.0,partly-cloudy-day
2019-12-20,0.6,-7.9,-4.3,-3.7,-17.1,-10.8,-14.6,44.75,0.0,0.0,0.0,3.0,47.3,32.8,307.3,1030.5,10.7,16.0,wind
2019-12-19,-3.9,-9.4,-6.4,-11.3,-20.3,-15.0,-18.8,36.96,0.0,0.0,0.0,3.67,66.2,47.5,286.5,1019.0,21.7,16.0,wind
2019-12-18,3.3,-3.3,0.5,-0.2,-10.7,-4.7,-5.8,64.2,0.01,12.5,1.88,5.0,59.2,40.2,298.7,1006.7,43.7,14.5,snow
2019-12-17,3.3,-2.8,-0.1,-0.6,-7.2,-4.1,-5.0,71.75,16.48,75.0,3.13,3.13,37.1,22.2,195.9,1012.3,79.0,6.7,snow
2019-12-16,1.7,-0.1,0.6,-2.3,-6.1,-4.1,-12.4,37.17,0.0,0.0,0.0,0.0,51.7,34.7,281.0,1021.9,55.5,16.0,wind
2019-12-15,12.8,1.7,7.3,12.8,-4.1,2.8,-3.9,45.55,0.0,0.0,0.0,0.0,66.2,45.9,266.2,1001.3,54.1,16.0,wind
2019-12-14,15.6,8.2,12.1,15.6,5.8,11.5,10.0,87.14,27.46,75.0,0.0,1.0,55.4,37.0,142.5,998.4,75.4,7.3,rain
2019-12-13,7.7,-2.3,3.3,7.1,-6.5,0.3,-1.0,73.88,2.18,25.0,0.0,3.67,52.65,16.3,141.5,1031.0,59.9,14.1,rain
2019-12-12,-0.1,-3.4,-1.3,-1.9,-9.2,-6.0,-10.8,48.84,0.0,0.0,0.0,6.0,49.9,36.3,270.0,1037.3,27.3,16.0,wind
2019-12-11,5.6,-0.8,1.3,2.1,-5.6,-3.0,-3.9,68.97,6.13,50.0,3.0,8.0,46.3,31.0,272.5,1022.7,37.2,11.3,snow
2019-12-10,17.2,7.1,14.0,17.2,4.0,13.6,9.9,76.09,4.61,58.33,5.0,5.0,51.8,33.0,234.6,1007.7,45.3,15.5,snow
2019-12-09,15.6,5.0,9.8,15.6,0.3,8.3,6.6,80.6,13.93,70.83,0.0,8.0,65.9,44.4,180.9,1017.7,72.4,10.0,rain
2019-12-08,4.3,-5.3,-0.6,0.1,-9.9,-4.8,-8.7,55.31,0.0,0.0,0.0,8.0,50.0,22.2,239.6,1031.7,38.2,16.0,partly-cloudy-day
2019-12-07,1.7,-3.0,-0.6,-2.9,-8.3,-5.8,-9.3,52.49,0.0,0.0,1.13,8.0,40.7,25.6,308.1,1025.7,28.5,16.0,snow
2019-12-06,2.8,-1.3,0.8,2.8,-6.2,-3.1,-5.9,61.82,0.75,20.83,1.88,6.88,40.7,23.7,238.2,1016.2,50.6,13.7,snow
2019-12-05,7.1,1.1,3.9,2.9,-4.2,-0.3,-4.2,56.42,0.0,0.0,0.0,9.67,45.8,31.3,277.3,1003.6,44.4,15.9,wind
2019-12-04,4.2,-1.3,1.7,0.6,-6.5,-2.3,-4.9,61.3,0.0,0.0,1.13,13.0,35.3,21.8,246.3,998.4,73.5,16.0,snow
2019-12-03,2.1,-1.2,0.2,-3.6,-8.7,-5.7,-4.4,72.11,3.86,75.0,4.5,11.88,49.2,36.6,319.9,994.5,57.6,6.8,snow
2019-12-02,5.6,-1.7,2.9,0.1,-8.4,-3.3,0.4,83.15,13.68,100.0,5.5,7.37,67.2,50.8,118.4,1002.1,72.5,4.8,snow
2019-12-01,3.3,-5.2,-1.1,-1.3,-10.6,-5.6,-7.3,63.19,13.54,29.17,1.88,1.88,53.6,43.5,222.8,1014.4,68.3,13.1,snow
2019-11-30,3.8,-2.9,0.0,-1.1,-9.5,-5.9,-14.2,35.02,0.0,0.0,0.0,0.0,46.3,31.4,313.3,1014.2,29.3,16.0,wind
2019-11-29,6.1,-0.1,2.5,1.1,-6.2,-3.0,-6.6,51.6,0.0,0.0,0.0,0.0,53.3,38.3,319.2,1018.0,29.0,16.0,wind
2019-11-28,12.1,2.2,6.7,12.1,-4.9,2.5,0.6,65.56,3.53,33.33,0.0,0.0,62.4,45.6,310.0,1005.1,60.0,15.8,rain
2019-11-27,11.7,4.9,8.8,11.7,3.9,8.2,5.6,80.2,5.05,16.67,0.0,0.0,38.9,23.8,140.8,1011.5,47.9,12.5,rain
2019-11-26,17.2,4.3,10.2,17.2,1.6,9.4,2.5,60.95,0.0,0.0,0.0,0.0,42.4,31.4,212.0,1014.7,40.7,14.9,wind
2019-11-25,12.2,4.9,8.3,12.2,0.7,6.0,0.2,57.58,0.0,0.0,0.0,0.0,44.6,27.5,257.7,1005.8,40.1,16.0,partly-cloudy-day
2019-11-24,8.8,4.3,6.1,5.2,-0.3,2.4,2.4,77.7,38.2,75.0,0.0,0.0,67.7,49.5,179.7,995.4,86.6,10.3,rain
2019-11-23,8.3,1.6,4.7,6.1,-2.9,1.2,-7.9,40.27,0.0,0.0,0.0,0.0,41.7,23.8,255.3,1012.0,50.4,16.0,partly-cloudy-day
2019-11-22,13.3,4.9,8.7,13.3,-0.3,6.2,1.8,62.54,2.42,20.83,0.0,0.0,58.9,33.4,235.0,1006.6,76.2,15.0,rain
2019-11-21,10.6,2.5,5.8,10.6,-1.7,3.0,-0.5,65.07,0.0,0.0,0.0,0.0,35.3,22.0,272.2,1018.3,31.1,16.0,partly-cloudy-day
2019-11-20,5.6,3.8,4.6,3.2,-0.5,1.2,1.9,82.4,5.78,66.67,0.0,0.0,33.5,20.3,327.6,1012.6,73.9,12.1,rain
2019-11-19,7.2,4.9,5.9,6.7,1.8,4.3,3.4,83.87,6.28,29.17,0.0,0.0,39.95,14.5,127.6,1008.0,72.3,11.1,rain
2019-11-18,4.9,2.2,3.8,1.5,-3.1,-0.8,0.3,78.4,6.31,54.17,0.0,0.0,46.4,34.7,338.9,1010.6,92.3,11.4,rain
2019-11-17,7.1,-2.3,1.7,3.3,-8.6,-3.2,-6.0,57.47,0.0,0.0,0.0,0.0,44.6,31.0,227.7,1028.2,78.1,16.0,wind
2019-11-16,5.5,-2.2,0.7,2.2,-8.3,-4.4,-16.3,27.95,0.0,0.0,0.0,0.0,47.9,31.2,296.1,1030.7,20.9,16.0,wind
2019-11-15,12.2,2.0,7.0,12.2,-2.4,4.3,-4.3,46.77,0.0,0.0,0.0,0.0,44.4,29.1,245.2,1020.6,29.6,16.0,partly-cloudy-day
2019-11-14,4.9,-4.5,0.5,2.4,-9.8,-2.8,-7.3,56.45,0.0,0.0,0.0,0.0,48.849999999999994,16.2,217.9,1029.9,53.6,16.0,partly-cloudy-day
2019-11-13,0.6,-6.2,-3.1,-5.3,-14.7,-10.0,-16.4,35.5,0.0,0.0,0.0,0.0,53.3,36.6,303.8,1023.3,22.0,16.0,wind
2019-11-12,6.7,-2.8,3.1,4.0,-10.3,-1.2,-2.1,70.25,2.02,20.83,0.0,0.0,55.0,36.7,279.5,1009.7,73.0,11.4,rain
2019-11-11,11.7,6.6,8.9,11.7,3.8,7.2,1.9,62.03,0.0,0.0,0.0,0.0,35.3,21.7,154.7,1018.0,75.2,15.9,partly-cloudy-day
2019-11-10,11.7,0.5,6.2,11.7,-3.3,3.5,-3.6,51.02,0.0,0.0,0.0,0.0,43.3,29.3,220.4,1017.6,46.4,16.0,partly-cloudy-day
2019-11-09,4.9,-2.3,1.1,2.4,-7.8,-3.0,-10.3,43.63,0.0,0.0,0.0,0.0,33.5,22.0,247.4,1024.8,21.7,16.0,partly-cloudy-day
2019-11-08,5.6,-0.7,1.9,1.8,-5.9,-3.6,-8.2,48.42,0.0,4.17,0.0,0.0,56.1,40.1,313.3,1017.6,39.7,16.0,wind
2019-11-07,14.9,4.8,9.8,14.9,2.6,8.3,1.6,57.41,5.96,33.33,0.0,0.0,43.4,25.8,239.7,1019.4,62.0,15.1,rain
2019-11-06,12.8,5.9,9.8,12.8,3.9,8.5,-3.1,41.8,0.0,0.0,0.0,0.0,40.7,27.2,269.2,1024.9,18.1,16.0,clear-day
2019-11-05,14.3,7.1,12.0,14.3,4.7,11.5,8.6,79.81,10.15,33.33,0.0,0.0,33.5,20.1,189.4,1022.2,52.8,14.8,rain
2019-11-04,12.8,5.4,8.9,12.8,2.3,7.3,-2.3,46.28,0.0,0.0,0.0,0.0,38.9,22.1,235.5,1026.6,39.9,16.0,partly-cloudy-day
2019-11-03,13.3,5.4,9.3,13.3,2.4,7.9,-2.2,45.97,0.0,0.0,0.0,0.0,36.6,20.5,279.3,1017.4,19.5,16.0,clear-day
2019-11-02,10.7,4.1,7.5,10.7,0.8,5.6,-1.9,51.75,0.0,0.0,0.0,0.0,58.25,19.9,209.4,1021.2,27.0,16.0,partly-cloudy-day
2019-11-01,22.2,7.7,14.5,22.2,4.3,13.8,3.5,50.18,0.45,41.67,0.0,0.0,79.9,54.8,253.0,1009.7,39.7,14.9,rain
2019-10-31,21.7,15.7,19.3,21.7,15.7,19.3,16.3,82.97,2.2,58.33,0.0,0.0,68.6,44.4,181.7,1012.4,84.6,12.6,rain
2019-10-30,17.9,12.0,14.8,17.9,12.0,14.8,12.4,85.4,2.26,41.67,0.0,0.0,58.099999999999994,20.2,93.3,1025.1,68.3,11.0,rain
2019-10-29,13.8,9.7,12.5,13.8,9.5,12.5,9.3,81.12,1.11,33.33,0.0,0.0,47.599999999999994,20.0,101.1,1027.3,61.5,13.0,rain
